source,target,weight
bitch,pap,3
minute,die,1
cool,week,1
want,child,2
single,can,3
vax,focus,1
wart,symptom,1
hit,website,1
want,school,2
reason,vote,2
coverage,treatment,1
cut,number,1
kill,Gardasil,9
topic,day,1
Catholic,sex,1
honestly,moment,1
push,limit,1
think,scream,1
expensive,spend,1
news,I,9
symptom,pap,2
cool,girl,1
pap_smear,is,2
vaccine,cunnilingus,1
age,stage,5
information,group,1
low,Prevention,1
cervical_cancer,tomorrow,31
believe,condom,1
program,rate,1
go,fall,1
bad,woman,4
hard,I,4
Monday,issue,1
vaccine,program,4
risk,vaccination,5
gay,man,18
tell,reduce,1
worry,Jesus,1
woman,deadly,8
screen,pap,2
funny,HPV_shot,1
want,symptom,1
get,government,4
STD,aint,1
simple,early,1
autoimmune,receive,1
old,mine,1
poor,treatment,1
know,top,1
lead,risky,5
key,coverage,1
thought,news,1
hate,HPV,25
health_insurance,have,3
Prevention,researcher,1
bad,insurance,1
bloody,arm,3
hope,cervical_cancer,18
afford,HPV_vaccine,1
Paul,die,1
Gardasil,report,5
get,slow,1
can,insurance,3
report,survey,1
cancer,chick,1
school,bit,1
arm,cry,1
survivor,sister,1
stupid,believe,1
chick,lie,1
hell,kind,1
cancer,sexually_transmitted,6
nervous,clean,1
needle,people,1
can,human,2
prevent_HPV,I,1
long,effective,1
patient,fight,1
Human_Papillomavirus,vaccinate,6
believe,flu,3
it,treat,3
warts,herpes,4
tomorrow,black,1
tomorrow,fun,2
daughter,make,1
protect,price,1
notice,needle,1
fuck,scary,1
surprise,link,1
Michele_Bachmann,misinformation,3
I,Texas,6
kind,woman,2
single,letter,1
man,rare,1
care,decrease,1
sign,virus,1
arm,it,26
dental,main,1
story,free,1
contact,like,1
vaccination,ad,2
pap_smear,nigga,10
coochy,beatbox,1
penile,cancer,18
fail,check,1
smear,hurt,2
apologize,mandatory,2
effect,flu,1
waste,current,1
key,Google,1
take,healthy,2
inject,life,1
media,report,5
Merck,continue,1
screen,science,1
population,cell,1
oral_sex,researcher,1
sex,watch,1
I,sick,30
Prevention,app,1
study,girl,15
blog,lead,1
problem,woman,4
need,STD,3
wake,HPV,2
funny,virus,1
bad,awful,1
jab,tumour,4
smart,protect,1
week,close,1
kill,smell,1
screen,Friday,1
poor,neck_cancer,3
mom,morning,1
leave,story,1
Perry,stick,1
treatment,partner,1
throat,something,1
Michael_Douglas,alcohol,1
save,Katie,1
monther,time,8
government,Rick,1
year,parental,2
Pharma,Merck,2
scared,Perry,2
test,huge,1
carry,age,1
cervical_cancer,deadly,16
risk,gyn,1
transmit,Cervix,1
mom,end,1
hurt,doctor,1
Prevention,test,2
year,movie,1
kind,worse,1
apparently,word,1
hate,die,3
social,risk,1
truth,medicine,1
disease,genital_wart,2
promote,safe_sex,1
stats,increase,1
pap_smear,sick,4
question,show,1
Friday,jab,1
abstinence,abortion,1
hand,test,1
look,killer,1
long,force,1
quick,virus,1
Cervix,Tests,1
top,high_risk,1
unprotect,partner,1
horrible,hate,1
shit,can,2
HIV,man,4
pill,your,1
dose,it,5
stop,carry,1
british,kill,1
people,HPV_shot,1
drop,today,1
old,Twitter,1
she,hurt,6
world,medical,1
arm,can,1
cheap,health,1
meningitis,annually,1
tell,virgin,1
penis,pap_smear,2
pap,difference,1
reveal,result,1
call,yall,1
face,arm,2
Merck,Katie,1
tweet,everyday,1
cancer,waste,1
like,cervical_cancer,47
feel,good,4
because,deal,1
morning,HPV_shot,1
offer,man,1
learn,link,1
petition,Catholic,1
scary,come,1
scientific,it,2
issue,risk,1
call,cunt,1
guy,cancer,3
conversation,know,1
wrong,Tests,1
Gardasil,treat,1
study,parental,1
mouth,box,1
young_girl,know,1
HPV_vaccine,flu,4
campaign,early,1
name,God,1
stop,oral_sex,9
drug,afraid,1
information,side,1
small,wart,1
law,fight,3
Advaxis,trial,5
make,doctor,4
condom,deadly,1
lube,count,1
high,wrong,1
dad,survivor,1
politician,debate,1
smear,hoe,1
poor,record,1
plan,it,1
big,anal,2
run,she,1
affect,it,2
screen,lead,1
huge,like,1
get,cut,6
want,reaction,1
Prevention,african,1
FDA,old,2
uncomfortable,ass,1
cover,HPV_test,1
shut,get,4
song,write,1
respond,Prevention,1
year,I,21
protect,test,2
box,get,1
dose,day,1
mammogram,people,1
physical,risk,1
it,insurance,1
get,media,1
do,hear,3
believe,shoot,1
buy,physical,1
benefit,big,1
STD,physical,1
CDC,point,1
doctor,work,1
clinic,birth,1
letter,school,3
bit,sick,3
Cervarix,arm,1
sister,child,1
everyday,month,1
HPV,throw,3
cause,oral_sex,13
drink,news,1
pretty,side_effect,1
person,condom,1
2012,report,1
public,pay,1
mail,poor,1
HPV_vaccine,something,1
FDA,way,2
food,play,1
result,trial,1
read,your,1
help,cervical_cancer,26
reduce,smear,1
Gardasil,worst,6
give,friend,1
nonsense,realize,1
surgery,age,1
feel,terrible,1
human,vaccine,1
cancer,Internet,1
dick,woman,1
neck,vaccination,1
cause,HPV_Infection,4
finally,cervical_cancer,3
attention,year,1
know,drink,1
cure,have,1
treatment,child,1
understand,cervical,1
Prevention,woman,6
common_cancer,cause,2
million,school,2
special,mammogram,1
sell,pap,1
decision,blog,1
test,feel,1
sister,vaccine,3
can,Palin,1
white,Human_Papillomavirus,1
I,offer,2
have,argue,1
arm,kill,1
boy,hit,1
meet,it,1
nigga,call,1
painful,thing,1
important,share,1
prevent_HPV,relate,1
ask,today,2
read,neck,1
smoke,link,1
jab,hand,1
have,cervical_cancer,296
like,girlfriend,1
vaccination,worse,1
bad,HPV_vaccine,13
Gardasil,fire,2
catch,cervical_cancer,6
come,forward,4
woman,apparently,3
people,health,7
huge,young,1
MT,alter,1
vaccine,work,10
Obama,hit,1
worse,shoot,1
cold,HPV,2
video,attack,1
result,oral_sex,1
smoke,prevent,1
stuff,go,1
have,hate,5
pap_smear,power,1
question,gyn,1
do,sex,10
support,Latinas,1
ask,shit,1
oral_cancer,people,1
good,stuff,1
HPV,danger,1
morning,show,1
medical,eye,1
female,detect,1
uptake,woman,5
data,positive,1
free,because,1
sit,class,1
I,health_care,1
risk,HIV,23
cousin,hell,1
Gardasil,cervical_cancer,12
urge,public,1
I,because,32
boy,prostate,1
send,pap,1
cervical_cancer,Prevention,68
chlamydium,HIV,1
follow,find,1
it,hate,7
head,news,1
fear,nigga,1
treatment,FDA,1
sex,proof,1
population,cervical_cancer,1
carrier,test,1
have,actual,2
neck_cancer,it,2
oral,penile,3
HIV,care,1
have,single,2
contract,infection,1
strong,risk,1
scared,crap,1
cervical_cancer,American,6
mad,episode,1
paper,dental,1
raise,risk,10
virgin,pap_smear,2
controversial,HPV_vaccine,1
time,lose,2
sense,low,2
Google,she,1
lung,human,1
HPV_vaccine,message,2
thought,Harry,3
HIV,contraception,2
full,HIV,1
virus,picture,1
human,carry,1
prevent_cancer,due,1
news,woman,5
company,pap_smear,3
HPV_vaccine,take,4
urge,daily,1
break,report,1
vote,require,1
education,community,1
HPV,STD,53
news,wife,1
year,breast_exam,1
old,researcher,1
disease,control,1
annual,responsible,1
help,mail,1
encourage,stay,1
prostate,raise,1
woman,ban,1
arm,think,2
half,hour,5
main,get,2
today,feel,9
protection,people,1
cancer,reach,1
I,listen,7
medical,HPV,5
political,topic,1
your,do,4
concern,Gardasil,2
find,like,1
catch,STD,1
arm,weird,1
because,honestly,1
rate,man,3
have,battle,1
AIDS,research,2
support,symptom,1
correct,case,1
big,sexual,1
partner,woman,1
God,think,2
hoe,nigga,2
mama,appointment,1
appointment,day,1
governor,past,13
anymore,give,1
call,about,1
pap_smear,hair,4
campaign,patient,1
daughter,end,1
body,day,1
voice,call,1
CBS,schedule,3
dad,home,1
promote,misinformation,1
force,mail,1
like,husband,1
Gardasil_vaccine,fuck,6
apparently,Google,1
concern,rise,1
act,man,1
old,jag,1
need,pay,2
hurt,weak,1
exam,Gardasil,1
cervical_cancer,heart,2
blog,study,1
offer,single,1
mine,pap_smear,1
data,prove,1
pretty,news,1
cancer,friend,1
close,check,1
everyday,penile,1
HPV,hepatitis,32
wat,cancer,1
vaccinate,2006,1
Tony,fact,1
good,shoot,1
choice,about,1
health,test,4
practice,safe_sex,6
safe_sex,alcohol,1
needle,freak,1
correct,show,1
hurt,she,1
place,bad,1
vaccine,talk,2
reduce,exposure,1
food,regular,1
school,feel,2
drug,neck_cancer,3
know,pap_smear,96
Douglas,speak,1
statement,Michele,1
wrong,about,2
clear,age,1
anal,skin,1
reduce,increase,1
look,skin,1
HPV,clinical,3
decide,ACA,1
afraid,cervical_cancer,1
people,raise_awareness,2
show,cell,1
people,vagina,1
injection,shit,1
today,anal,1
I,eat,69
guideline,current,1
want,free,2
she,positive,2
today,debate,1
health,vinegar,2
today,live,1
politics,public,4
early_detection,save,1
awareness,today,4
get,Awareness_Month,3
continue,effort,1
dangerous,jab,19
due,warts,1
HPV,run,2
commercial,politician,1
flu,vaccination,3
hope,type,1
smear,save,8
spot,symptom,1
girl,rise,1
gonorrhea,HIV,2
Twitter,joke,1
catch,lie,1
can,explain,4
HPV_shot,know,2
lady,Guess,1
stay,take,1
girl,poor,8
part,cancer,3
can,money,2
hold,back,1
parent,sit,1
Prevention,cancerous,2
pelvic,test,1
lot,small,1
anal_cancer,herpes,1
because,get,13
forget,tonight,1
please,can,8
cell,early,1
mad,aunt,1
can,contagious,2
go,leave,1
child,teenager,1
suck,adult,1
cervical_cancer,man,33
long,turn,1
evidence,case,1
life,watch,2
life,reaction,1
turn,bit,1
researcher,address,1
thought,lot,1
cervical_cancer,incidence,3
RIP,life,1
focus,breast_cancer,1
dick,I,4
article,afraid,1
foot,like,1
hate,jab,2
market,woman,1
mental_retardation,stupid,1
hand,boyfriend,1
series,woman,1
feel,bad,16
husband,gift,1
school,I,14
woman,recently,1
alcohol,human,1
get,wear,1
have,woman,26
FDA,vaccination,1
NHS,get,1
reduce,early,1
approve,FDA,1
super,it,3
type,make,1
preventative,cervical_cancer,1
plan,remove,8
ovarian_cancer,ago,2
it,reduce_risk,1
take,morning,1
story,mental_retardation,1
write,read,1
common,system,1
cancer,oral_cancer,1
hoe,realize,1
CBS,lady,1
shit,Sleep,1
herpes,common,1
people,STI,1
morning,thing,1
issue,discuss,1
cost,pregnancy,1
proof,FDA,1
law,change,3
news,follow,1
funny,sick,1
interesting,article,2
hoe,wit,1
teenager,recommend,2
terrible,get,1
cervical_cancer,back,11
Gardasil,find,1
blood,today,2
british,HPV_vaccine,2
primary,school,2
policy,breast,1
sexual_behavior,sexual,1
due,effect,1
condom,man,2
fuck,disease,1
report,risk,1
long,infect,2
worry,long,2
doctor,HPV,19
it,understand,1
ouch,cervical_cancer,2
explain,school,1
write,cervical_cancer,1
mom,high,1
miss,death,1
American,woman,18
vaccine,result,1
talk,pregnant,1
shoot,tomorrow,3
throat_cancer,people,3
feel,arm,19
have,expensive,2
girl,immune,1
about,strong,1
Google,alcohol,1
link,blog,1
gift,woman,1
extreme,deadly,1
importance,surprise,1
support,researcher,1
have,liver,1
jag,class,1
NHS,gay,1
leave,bitch,1
option,strong,1
Bachmann,decide,1
explain,HPV_vaccine,3
health,symptom,2
cervical,support,1
cervical_cancer,ignore,2
recent,teen_sex,1
love,dentist,1
mind,Pussy,1
shit,death,1
ask,Bill,1
news,good,2
report,side_effect,1
ad,controversy,1
fight,cervical_cancer,25
word,safe,1
battle,have,1
medical,can,2
uterus,leg,1
worse,it,1
get,treat,2
girl,regular,1
HPV,Bill,7
early,HPV_shot,1
hate,worth,1
hand,HPV_shot,1
year,UK,4
ago,TX,1
pap_smear,hand,4
jab,fun,1
people,Tests,2
treatment,HPV,12
bloody,dear,1
character,cervical_cancer,1
due,hepatitis,1
health,ACA,1
Yvette_Wilson,remember,5
late,risk,1
go,mouth,1
chance,make,1
answer,burn,1
doctor,take,2
Gardasil,back,2
suppose,place,1
throat_cancer,awareness,1
know,body,4
momma,DRE,1
home,head,1
claim,make,2
change,week,1
take,Cervarix,2
show,political,1
cancer,mental,1
throat,disease,1
commercial,family,1
can,cancer_screen,1
thing,talk,1
teen,protect,1
arm,book,1
hear,year,2
day,trend,1
Nigeria,people,1
help,sex,1
know,time,8
it,side_effect,2
like,fever,1
discuss,know,1
do,have,61
skin,condom,5
man,low,1
community,health,1
your,hell,1
mean,phone,1
attention,cervical,1
min,suggest,1
doctor,respect,1
cervical_cancer,lady,7
order,can,1
mouth,number,1
pap,mean,3
drink,throat_cancer,2
Bachmann,young,1
main,call,1
cancer,throat,20
pap_smear,Tests,15
because,it,20
tweet,sound,1
pretty,cause,1
special,pap_smear,6
think,Harry,1
AIDS,patient,1
smell,bit,1
slut,HPV,4
coverage,vax,1
oral_sex,like,2
safety,data,1
risk,expert,1
annual,uncomfortable,1
change,it,6
woman,source,1
pap,DRE,1
Prevention,cervical_cancer,10
early,husband,1
horrible,cervical_cancer,1
find,researcher,1
cervical_cancer,flu,1
I,move,22
Goody,free,1
make,get,28
I,promise,4
money,promote,1
can,liver_disease,1
let,cunt,1
know,HPV_vaccine,36
health,stress,1
idea,long,1
ass,friend,1
fuck,do,2
topic,requirement,1
due,flu,1
shit,happen,1
inject,Gardasil_vaccine,1
Pharma,matter,1
cervical_cancer,government,1
male,gift,1
make,researcher,1
nigga,apparently,1
school,hold,1
short,boy,1
hate,it,34
yesterday,woman,1
come,Twitter,1
statement,make,1
physician,pap_smear,6
have,scrape,1
painful,regular,1
trend,science,1
report,decrease,1
active,relationship,1
pap_smear,tweet,2
group,agree,1
comment,Michael,1
quick,need,1
mum,die,1
note,Bachmann,1
poor,HPV_vaccine,1
family,Moesha,1
trial,community,1
decide,pap_smear,2
human_papilloma,vaccine,3
cervical_cancer,it,178
Gardasil,listen,2
breast,color,2
doctor,faith,1
long,researcher,1
time,picture,1
vax,Pharma,2
news,end,1
age,Tests,2
apparently,know,2
clear,thing,2
think,HPV_shot,1
pap_smear,cancerous,1
day,HPV_shot,2
face,Katie,1
study,teen,3
live,ass,1
tax,STD,1
infect,time,2
nasty,come,1
breast,cut,1
small,cell,1
come,prostate,1
she,paper,1
swear,old,1
walk,clean,1
message,post,1
tweet,personal,1
treat,screen,1
science,cervical,1
rush,pap_smear,1
question,dog,1
Gardasil,debate,6
get,because,17
cancer,include,1
girl,world,2
cervical_cancer,insurance,7
needle,response,1
time,problem,1
important,get,14
hate,body,1
invasive,cervical,4
schedule,mammogram,2
black,young,7
carry,symptom,5
needle,cervical_cancer,4
momma,she,18
shoot,good,1
immunisation,provide,1
star,story,1
vinegar,fight,1
Perry,receive,1
woman,deserve,8
STI,woman,2
boy,prevent_cancer,2
dirty,stick,1
alter,researcher,2
day,can,1
push,your,1
job,change,1
about,have,1
letter,circumcision,1
haha,good,1
strain,teenager,1
can,parental,2
ridiculous,myth,1
NHS,give,1
pelvic,raise,1
life,term,1
death,female,1
job,Rick,1
mental_retardation,she,1
come,money,1
funny,final,1
group,effort,1
bitch,gyn,1
anal,sex,13
year,dude,1
she,stop,2
million,chance,1
sex,concern,1
nation,healthy,1
insurance,due,3
money,early,1
major,killer,1
old,dead,1
education,choice,1
incidence,infection,1
dentist,horrible,1
disease,cervical_cancer,6
HPV_vaccine,promote,27
HPV_test,fuck,1
cervical_cancer,like,36
job,easy,1
Paul,agree,1
news,silent,1
jab,turn,1
scientist,retard,1
can,decide,2
Gardasil,disease,2
India,cervical_cancer,7
rare,case,1
worse,stuff,1
miss,jag,1
brother,today,1
facebook,argue,1
sexy,friend,1
throat,surgery,1
business,boy,1
worse,kill,1
home,play,1
monther,fuck,2
long,market,1
knowledge,relate,1
scared,walk,1
group,knowledgeable,1
end,late,1
offer,HIV,1
Pussy,chick,1
company,it,1
fear,save,1
HPV,stress,2
head,rare,2
nun,school,1
bad,need,1
have,mind,1
test,blood_test,2
I,cancer_vaccine,1
know,drug,1
screen,tomorrow,1
health,million,1
sad,health,1
cervical,current,1
girl,vax,3
it,excuse,1
CNN,daughter,1
ridiculous,HPV_vaccine,1
college,today,3
dad,mammogram,1
wife,I,3
smoke,oral_sex,3
study,vinegar,2
apparently,strain,1
post,tax,1
take,scared,1
full,hysterectomy,2
ask,bring,1
year,she,8
your,HPV,11
chance,blog,1
want,update,1
die,limit,1
Andell,show,2
screen,answer,1
have,unprotect,4
genital_wart,answer,1
woman,HPV_Infection,3
difference,life,1
age,series,1
system,Gardasil,1
mama,breast,1
type,involve,1
please,help,17
STD,rape,1
PlannedParenthood,I,2
cancer,cure,3
fact,cell,1
HPV_vaccine,healthy,4
important,vaccinate,3
do,arm,2
notice,cervical_cancer,1
pap_smear,cost,4
anal,report,1
CDC,occur,1
touch,something,1
box,condom,1
boy,cervical_cancer,9
result,India,1
research,help,2
petition,injection,1
early,time,1
want,virus,2
week,jag,1
close,fuck,1
back,negative,3
FDA,mum,1
cool,it,1
death,die,1
cost,Reuters,1
Pharma,HPV,2
like,painful,3
detect,cervical,4
CDC,today,2
go,ask,1
it,choose,2
link,list,1
age,protect,1
papillomavirus,responsible,1
tie,HPV,1
major,put,1
mind,die,2
tax,contraception,1
lucky,make,1
main,drink,1
teenage,boyfriend,1
jab,flu,1
tumour,back,1
increase,pelvic,1
papillomavirus,woman,1
like,leave,1
it,expensive,2
Michele_Bachmann,wrong,4
agree,HPV_vaccine,3
team,hit,1
start,blog,1
mail,back,1
quick,sexual_behavior,1
cancer,truth,1
painful,I,5
super,lesbian,1
important,number,1
fuck,HPV,59
lot,oral_sex,1
letter,day,2
government,office,1
pap_smear,Guess,4
I,chick,4
girl,back,2
special,stuff,1
daughter,story,1
science,show,3
I,side_effect,5
send,result,1
oral_sex,cancer,17
finish,shut,1
oral_sex,spread,3
wait,excuse,1
know,funding,1
issue,recently,1
Palin,Bachmann,2
feel,back,2
blow,can,1
mouth,ass,2
laugh,commercial,1
bet,part,1
white,chick,1
send,comment,1
boy,baby,1
cancer,MT,1
literally,it,2
please,put,1
blog,CDC,1
party,raise,1
HPV,perversion,1
school,moment,1
virus,cut,2
Perry,concern,2
guy,doctor,2
overdose,pain,1
Michele_Bachmann,woman,6
follow,negative,1
Japan,cervical_cancer,6
trust,your,1
look,cervical_cancer,2
daughter,speak,1
woman,cover,1
comment,night,1
cause,cure,2
HPV,responsible,11
mail,like,1
letter,hospital,1
immunisation,nurse,1
worse,mom,1
access,part,1
cervical_cancer,invasive,1
woman,report,5
have,fun,2
deny,prevent,1
research,man,1
hurt,sore,1
class,cervical_cancer,2
prevent,shit,3
FDA,get,1
do,work,4
invasive,detection,1
Wales,girl,1
can,arm,5
short,can,1
approximate,doctor,1
tomorrow,HPV_vaccine,7
STD,virus,2
hope,want,1
sexual,chance,1
yesterday,bad,1
throat_cancer,box,2
old,transmit,1
card,game,1
disease,develop,1
abuse,child,1
close,negative,1
fail,life,1
female,full,1
back,cervical_cancer,12
Michael,ball,1
CBS,campaign,1
trust,active,1
bad,day,4
post,sex,1
abortion,relate,1
birth_control,safe,1
have,do,16
Katie_Couric,show,2
study,target,1
kiss,mouth,1
tumour,cervical,1
mail,vaccine,1
hurt,arm,5
panel,choose,1
mandate,big,10
vax,I,1
DRE,doctor,19
sad,Sophie_Jones,2
world,big,1
act,afford,1
like,pain,3
preventable,disease,12
it,arm,18
Walgreens,breast_exam,1
Michael,medicine,1
super,open,1
bitch,quick,2
claim,drug,1
circumcision,rate,2
woman,Pussy,2
claim,record,1
raise,fund,1
sister,failure,1
quick,can,2
arm,bitch,3
phone,book,1
pain,flu_shot,1
forward,HPV_vaccine,1
sad,year,2
CBS,get,3
ignorance,cervical_cancer,1
vaccination,spread,1
make,terrible,1
it,poor,5
control,can,1
open,oral,1
cancer,walk,1
know,Yvette_Wilson,2
pap_smear,today,34
kid,make,1
support,old,5
ObamaCare,have,1
come,health,3
Human_Papillomavirus,fast,1
speech,girl,1
believe,sexually_active,1
Gardasil,ObamaCare,1
cancerous,cell,2
daughter,Gardasil_vaccine,5
recently,develop,1
write,stuff,1
arm,know,3
sexually_transmitted,cervical,2
vax,glad,1
tell,hurt,4
something,exam,1
mean,world,1
cancer,give,2
important,stay,1
news,physician,1
please,prevent,1
early,PlannedParenthood,1
appointment,dose,1
sex,story,1
awkward,sex,1
read,kid,1
effect,coverage,1
CBS,star,1
room,break,1
follow,death,1
wait,sick,1
effect,child,1
recently,information,1
Jones,thing,1
CDC,it,2
neck,head,2
hepatitis,liver_disease,19
HPV,contagious,2
death,invasive,1
throat,part,1
cut,life,2
just,thing,1
physical,Gardasil_vaccine,1
it,protection,2
feel,sick,19
Prevention,advice,6
bad,oral_sex,2
oral_sex,rise,2
crazy,Ron,1
stuff,teen,1
remove,program,1
mandate,it,3
mum,Gardasil,2
encourage,ask,1
mind,protect,1
oral_sex,infect,2
show,needle,1
bad,expensive,1
white,get,4
effective,treat,1
people,oral_cancer,7
health,aware,1
source,death,1
make,break,2
hospital,pap_smear,2
data,cervical_cancer,3
hate,news,2
Merck,report,1
student,dad,1
eye,morning,1
show,stage,1
hate,cold,1
hate,have,11
leave,ready,1
hope,HPV_vaccine,1
study,compare,1
hit,hard,2
knowledgeable,HPV,1
jab,feel,5
dose,bad,2
know,cell,1
because,rest,1
science,safety,2
HPV_vaccine,back,4
scary,Gardasil,2
year,medicine,1
information,totally,1
Gardasil,prevent_cancer,1
sore,shoot,6
prevent,million,3
today,suggest,1
HIV,close,1
chance,life,1
she,till,1
worry,bad,4
think,boy,6
Pussy,HPV_vaccine,2
pap,safe,1
controversial,HPV,3
worst,world,3
cervical_cancer,medical,6
just,she,5
article,sort,1
can,nigga,3
big,she,2
Japan,woman,1
